date,place,country,order
2002-10-16,Bolivia,Bolivia,"Ordine Piano"
2002-10-16,Pakistan,Pakistan,"Ordine di San Gregorio Magno"
2002-10-16,Argentina,Argentina,"Ordine Piano"
2002-10-16,Indonesia,Indonesia,"Ordine Piano"
2002-10-16,Canada,Canada,"Ordine Piano"
2002-10-16,Israele,Israel,"Ordine Piano"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Paderborn,Germany,"Ordine di San Gregorio Magno"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,"Vittorio Veneto",Italy,"Ordine di San Gregorio Magno"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Khandwa,India,"Ordine di San Silvestro Papa"
2002-10-18,Parma,Italy,"Ordine di San Silvestro Papa"
2002-10-21,Ecuador,Ecuador,"Ordine Piano"
2002-10-23,Cagliari,Italy,"Ordine di San Gregorio Magno"
2002-10-23,Cagliari,Italy,"Ordine di San Gregorio Magno"
2002-10-23,Cagliari,Italy,"Ordine di San Gregorio Magno"
2002-10-23,Cagliari,Italy,"Ordine di San Gregorio Magno"
2002-10-29,Italia,Italy,"Ordine di San Gregorio Magno"
2002-10-29,Roma,Italy,"Ordine di San Gregorio Magno"
2002-10-29,Albano,Italy,"Ordine di San Silvestro Papa"
2002-10-29,Roma,Italy,"Ordine di San Silvestro Papa"
2002-10-29,"Ord. Militare in Italia",Italy,"Ordine di San Gregorio Magno"
2002-10-31,Salzburg,Austria,"Ordine di San Silvestro Papa"
2002-10-31,"Tarbes et Lourdes",France,"Ordine di San Gregorio Magno"
2002-10-31,"Ord. Militare in U.S.A.","United States of America","Ordine di San Gregorio Magno"
2002-10-31,"Tarbes et Lourdes",France,"Ordine di San Gregorio Magno"
2002-10-31,Koln,Germany,"Ordine di San Silvestro Papa"
2002-11-06,Crato,Portugal,"Ordine di San Gregorio Magno"
2002-11-06,Maitland-Newcastle,Australia,"Ordine di San Gregorio Magno"
2002-11-07,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2002-11-07,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2002-11-07,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2002-11-07,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2002-11-07,Concordia-Pordenone,Italy,"Ordine di San Silvestro Papa"
2002-11-07,"Cerignola-Ascoli Satriano",Italy,"Ordine di San Silvestro Papa"
2002-11-07,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2002-11-07,Milano,Italy,"Ordine di San Gregorio Magno"
2002-11-07,"Cerignola-Ascoli Satriano",Italy,"Ordine di San Silvestro Papa"
2002-11-07,"Urbino-Urbania-Sant’Angelo in Vado",Italy,"Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-11,Algeria,Algeria,"Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-11,"New York","United States of America","Ordine di San Gregorio Magno"
2002-11-13,Argentina,Argentina,"Ordine di San Gregorio Magno"
2002-11-13,Terni-Narni-Amelia,Italy,"Ordine di San Gregorio Magno"
2002-11-14,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-14,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-14,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-14,Westminster,"United Kingdom","Ordine di San Gregorio Magno"
2002-11-15,"Stati Uniti d’America","United States of America","Ordine di San Silvestro Papa"
2002-11-16,Cosenza-Bisignano,Italy,"Ordine di San Silvestro Papa"
2002-11-16,Roma,Italy,"Ordine di San Gregorio Magno"
2002-11-16,Strasbourg,France,"Ordine di San Gregorio Magno"
2002-11-16,Bratislava-Trnava,Slovakia,"Ordine di San Silvestro Papa"
2002-11-16,"Saida dei Maroniti",Lebanon,"Ordine di San Gregorio Magno"
2002-11-18,Mechelen-Brussel,Belgium,"Ordine di San Gregorio Magno"
2002-11-20,Nottingham,"United Kingdom","Ordine di San Gregorio Magno"
2002-11-20,Lancaster,"United Kingdom","Ordine di San Gregorio Magno"
2002-11-21,Roma,Italy,"Ordine di San Gregorio Magno"
2002-11-22,Napoli,Italy,"Ordine di San Gregorio Magno"
2002-11-25,Roma,Italy,"Ordine di San Gregorio Magno"
2002-11-25,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2002-11-25,"Sankt Polten",Austria,"Ordine di San Silvestro Papa"
2002-11-25,Dijon,France,"Ordine di San Gregorio Magno"
2002-11-25,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-25,Wien,Austria,"Ordine di San Silvestro Papa"
2002-11-25,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-25,Wien,Austria,"Ordine di San Gregorio Magno"
2002-11-25,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-25,Dijon,France,"Ordine di San Gregorio Magno"
2002-11-25,Aberdeen,Scotland,"Ordine di San Gregorio Magno"
2002-11-25,Roma,Italy,"Ordine di San Gregorio Magno"
2002-11-25,Radom,Poland,"Ordine di San Silvestro Papa"
2002-11-25,Koln,Germany,"Ordine di San Silvestro Papa"
2002-11-27,"Damas dei Greco-Melkiti",Syria,"Ordine di San Gregorio Magno"
2002-11-27,"Damas dei Greco-Melkiti",Syria,"Ordine di San Gregorio Magno"
2002-11-27,"Damas dei Greco-Melkiti",Syria,"Ordine di San Gregorio Magno"
2002-11-27,Mechelen-Brussel,Belgium,"Ordine di San Gregorio Magno"
2002-11-28,"Citta di Castello",Italy,"Ordine di San Gregorio Magno"
2002-11-30,Lugano,Switzerland,"Ordine di San Gregorio Magno"
2002-12-04,Ferrara-Comacchio,Italy,"Ordine di San Gregorio Magno"
2002-12-05,Giappone,Japan,"Ordine di San Gregorio Magno"
2002-12-06,"Messina-Lipari-Santa Lucia del Mela",Italy,"Ordine di San Silvestro Papa"
2002-12-06,Houma-Thibodaux,"United States of America","Ordine di San Gregorio Magno"
2002-12-06,Melbourne,Australia,"Ordine di San Gregorio Magno"
2002-12-06,Bari-Bitonto,Italy,"Ordine di San Gregorio Magno"
2002-12-06,Melbourne,Australia,"Ordine di San Gregorio Magno"
2002-12-14,Cesena-Sarsina,Italy,"Ordine di San Gregorio Magno"
2002-12-14,Augsburg,Germany,"Ordine di San Silvestro Papa"
2002-12-14,Cesena-Sarsina,Italy,"Ordine di San Silvestro Papa"
2002-12-14,Bamberg,Germany,"Ordine di San Silvestro Papa"
2002-12-14,Aberdeen,Scotland,"Ordine di San Silvestro Papa"
2002-12-14,Cesena-Sarsina,Italy,"Ordine di San Gregorio Magno"
2002-12-14,Breda,Netherlands,"Ordine di San Silvestro Papa"
2002-12-14,Liege,Belgium,"Ordine di San Silvestro Papa"
2002-12-14,Breda,Netherlands,"Ordine di San Silvestro Papa"
2002-12-14,Rotterdam,Netherlands,"Ordine di San Gregorio Magno"
2002-12-14,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2002-12-14,Cesena-Sarsina,Italy,"Ordine di San Gregorio Magno"
2002-12-14,Breda,Netherlands,"Ordine di San Gregorio Magno"
2002-12-14,"Le Caire dei Maroniti",Egypt,"Ordine di San Silvestro Papa"
2002-12-14,Cesena-Sarsina,Italy,"Ordine di San Gregorio Magno"
2002-12-20,Roma,Italy,"Ordine di San Gregorio Magno"
2002-12-20,"Reggio Emilia-Guastalla",Italy,"Ordine di San Silvestro Papa"
2002-12-20,Roma,Italy,"Ordine di San Gregorio Magno"
2002-12-20,Novara,Italy,"Ordine di San Gregorio Magno"
2002-12-20,Mainz,Germany,"Ordine di San Gregorio Magno"
2002-12-20,"Reggio Emilia-Guastalla",Italy,"Ordine di San Silvestro Papa"
2002-12-20,"Reggio Emilia-Guastalla",Italy,"Ordine di San Silvestro Papa"
2003-01-15,"Bairut degli Armeni",Lebanon,"Ordine di San Gregorio Magno"
2003-01-15,"Bairut dei Latini",Lebanon,"Ordine di San Gregorio Magno"
2003-01-15,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2003-01-15,Roma,Italy,"Ordine di San Silvestro Papa"
2003-01-15,"Potenza-Muro Lucano-Marsico Nuovo",Italy,"Ordine di San Silvestro Papa"
2003-01-15,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2003-01-15,Sees,France,"Ordine di San Gregorio Magno"
2003-01-15,Tours,France,"Ordine di San Gregorio Magno"
2003-01-15,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2003-01-15,Valencia,Spain,"Ordine di San Gregorio Magno"
2003-01-15,Imola,Italy,"Ordine di San Silvestro Papa"
2003-01-15,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2003-01-15,Nola,Italy,"Ordine di San Silvestro Papa"
2003-01-15,Haarlem,Netherlands,"Ordine di San Silvestro Papa"
2003-01-15,"Our Lady of Lebanon of Los Angeles dei Maroniti","United States of America","Ordine di San Gregorio Magno"
2003-01-15,Spoleto-Norcia,Italy,"Ordine di San Silvestro Papa"
2003-01-15,Marseille,France,"Ordine di San Gregorio Magno"
2003-01-17,Iran,Iran,"Ordine di San Gregorio Magno"
2003-01-17,"New York","United States of America","Ordine di San Gregorio Magno"
2003-01-22,Madrid,Spain,"Ordine di San Gregorio Magno"
2003-01-22,Madrid,Spain,"Ordine di San Gregorio Magno"
2003-01-22,’s-Hertogenbosch,Netherlands,"Ordine di San Silvestro Papa"
2003-01-22,"Lausanne, Geneve et Fribourg",Switzerland,"Ordine di San Silvestro Papa"
2003-01-22,Madrid,Spain,"Ordine di San Gregorio Magno"
2003-01-22,"Costa d’Avorio","Republic of Cote D'Ivoire","Ordine Piano"
2003-01-22,"Civita Castellana",Italy,"Ordine di San Silvestro Papa"
2003-01-28,Roermond,Netherlands,"Ordine di San Gregorio Magno"
2003-01-28,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2003-01-28,Vigevano,Italy,"Ordine di San Silvestro Papa"
2003-01-28,Castellaneta,Italy,"Ordine di San Silvestro Papa"
2003-01-28,Vigevano,Italy,"Ordine di San Silvestro Papa"
2003-01-28,Breda,Netherlands,"Ordine di San Silvestro Papa"
2003-01-28,Breda,Netherlands,"Ordine di San Silvestro Papa"
2003-01-28,Castellaneta,Italy,"Ordine di San Silvestro Papa"
2003-01-31,Roma,Italy,"Ordine di San Gregorio Magno"
2003-02-02,"Gerusalemme dei Latini",Israel,"Ordine di San Gregorio Magno"
2003-02-02,Bucuresti,Romania,"Ordine di San Gregorio Magno"
2003-02-02,Glasgow,Scotland,"Ordine di San Gregorio Magno"
2003-02-05,Corea,"South Korea","Ordine di San Gregorio Magno"
2003-02-07,Svizzera,Switzerland,"Ordine di San Silvestro Papa"
2003-02-07,Roma,Italy,"Ordine di San Gregorio Magno"
2003-02-08,Plzen,"Czech Republic","Ordine di San Silvestro Papa"
2003-02-08,Plzen,"Czech Republic","Ordine di San Silvestro Papa"
2003-02-10,Brasile,Brazil,"Ordine di San Gregorio Magno"
2003-02-12,Cile,Chile,"Ordine di San Gregorio Magno"
2003-02-13,Montpellier,France,"Ordine di San Gregorio Magno"
2003-02-14,Velletri-Segni,Italy,"Ordine di San Silvestro Papa"
2003-02-17,Italia,Italy,"Ordine di San Silvestro Papa"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Eichstatt,Germany,"Ordine di San Silvestro Papa"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Francia,France,"Ordine di San Silvestro Papa"
2003-03-03,Bergamo,Italy,"Ordine di San Gregorio Magno"
2003-03-03,Eichstatt,Germany,"Ordine di San Silvestro Papa"
2003-03-03,Francia,France,"Ordine di San Silvestro Papa"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Eichstatt,Germany,"Ordine di San Silvestro Papa"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Pittsburgh,"United States of America","Ordine di San Gregorio Magno"
2003-03-03,Francia,France,"Ordine di San Silvestro Papa"
2003-03-05,Eisenstadt,Austria,"Ordine di San Silvestro Papa"
2003-03-05,Canberra,Australia,"Ordine di San Gregorio Magno"
2003-03-05,Canberra,Australia,"Ordine di San Gregorio Magno"
2003-03-07,L’Aquila,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Parma,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Bologna,Italy,"Ordine di San Silvestro Papa"
2003-03-07,L’Aquila,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Ancona-Osimo,Italy,"Ordine di San Gregorio Magno"
2003-03-07,Parma,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Bologna,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Parma,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Bologna,Italy,"Ordine di San Silvestro Papa"
2003-03-07,Bologna,Italy,"Ordine di San Silvestro Papa"
2003-03-11,"Salerno - Campagna - Acerno",Italy,"Ordine di San Gregorio Magno"
2003-03-11,Maputo,Mozambique,"Ordine di San Silvestro Papa"
2003-03-11,Milano,Italy,"Ordine di San Gregorio Magno"
2003-03-11,Roermond,Netherlands,"Ordine di San Silvestro Papa"
2003-03-11,Rieti,Italy,"Ordine di San Silvestro Papa"
2003-03-11,Rieti,Italy,"Ordine di San Silvestro Papa"
2003-03-11,Rieti,Italy,"Ordine di San Silvestro Papa"
2003-03-11,Rieti,Italy,"Ordine di San Silvestro Papa"
2003-03-11,Rieti,Italy,"Ordine di San Silvestro Papa"
2003-03-11,Brescia,Italy,"Ordine di San Silvestro Papa"
2003-03-14,Singapore,Singapore,"Ordine di San Gregorio Magno"
2003-03-17,Roma,Italy,"Ordine di San Gregorio Magno"
2003-03-17,"Sant’Angelo dei Lombardi-Conza-Nusco-Bisaccia",Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Mexico,Mexico,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Gregorio Magno"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-18,Roma,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Udine,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Antwerpen,Belgium,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Stati Uniti d’America","United States of America","Ordine di San Gregorio Magno"
2003-03-24,"United Kingdom","United Kingdom","Ordine di San Silvestro Papa"
2003-03-24,Carpi,Italy,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Crotone-Santa Severina",Italy,"Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Wien,Austria,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Castellaneta,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Faenza-Modigliana,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Wien,Austria,"Ordine di San Silvestro Papa"
2003-03-24,Bordeaux,France,"Ordine di San Gregorio Magno"
2003-03-24,Sulmona-Valva,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Faenza-Modigliana,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Sulmona-Valva,Italy,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2003-03-24,Munster,Germany,"Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2003-03-24,Wien,Austria,"Ordine di San Silvestro Papa"
2003-03-24,Westminster,"United Kingdom","Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Camden,"United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Gregorio Magno"
2003-03-24,Camden,"United States of America","Ordine di San Silvestro Papa"
2003-03-24,Benevento,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Benevento,Italy,"Ordine di San Silvestro Papa"
2003-03-24,Carpi,Italy,"Ordine di San Silvestro Papa"
2003-03-24,"Crotone-Santa Severina",Italy,"Ordine di San Gregorio Magno"
2003-03-24,Camden,"United States of America","Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,Awka,Nigeria,"Ordine di San Silvestro Papa"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Wien,Austria,"Ordine di San Silvestro Papa"
2003-03-24,Faenza-Modigliana,Italy,"Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,"Philadelphia dei Latini","United States of America","Ordine di San Gregorio Magno"
2003-03-24,Sydney,Australia,"Ordine di San Gregorio Magno"
2003-03-26,Asidonia-Jerez,Spain,"Ordine di San Gregorio Magno"
2003-03-26,Paris,France,"Ordine di San Silvestro Papa"
2003-03-26,Paris,France,"Ordine di San Silvestro Papa"
2003-03-26,Asidonia-Jerez,Spain,"Ordine di San Gregorio Magno"
2003-03-27,Cipro,Cyprus,"Ordine di San Gregorio Magno"
2003-03-27,"Sankt Polten",Austria,"Ordine di San Silvestro Papa"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-28,"Buenos Aires",Argentina,"Ordine di San Gregorio Magno"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-29,Nassau,"The Bahamas","Ordine di San Silvestro Papa"
2003-03-31,Roma,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2003-04-03,Utrecht,Netherlands,"Ordine di San Silvestro Papa"
2003-04-03,Roma,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Melbourne,Australia,"Ordine di San Gregorio Magno"
2003-04-03,Civitavecchia-Tarquinia,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Modena-Nonantola,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Civitavecchia-Tarquinia,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Modena-Nonantola,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Rotterdam,Netherlands,"Ordine di San Silvestro Papa"
2003-04-03,Modena-Nonantola,Italy,"Ordine di San Silvestro Papa"
2003-04-03,Strasbourg,France,"Ordine di San Silvestro Papa"
2003-04-03,Melbourne,Australia,"Ordine di San Gregorio Magno"
2003-04-03,Lancaster,"United Kingdom","Ordine di San Silvestro Papa"
2003-04-03,Lancaster,"United Kingdom","Ordine di San Gregorio Magno"
